	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[806,6]	-0.59	0.012	0.83	-2.0	-0.57	0.75	4517.0	0.88	1.0
theta[807,6]	0.088	0.012	0.85	-1.3	0.067	1.5	5004.0	0.98	1.0
theta[808,6]	0.45	0.012	0.83	-0.88	0.45	1.8	5046.0	0.99	1.0
theta[809,6]	0.051	0.013	0.91	-1.4	0.026	1.6	5298.0	1.0	1.0
theta[810,6]	0.88	0.013	0.82	-0.41	0.87	2.3	3905.0	0.76	1.0
theta[811,6]	-0.18	0.012	0.79	-1.5	-0.19	1.1	4521.0	0.88	1.0
theta[812,6]	0.29	0.013	0.88	-1.1	0.27	1.8	4754.0	0.93	1.0
theta[813,6]	0.59	0.013	0.84	-0.82	0.59	2.0	4254.0	0.83	1.0
theta[814,6]	-0.67	0.012	0.81	-2.0	-0.66	0.67	4814.0	0.94	1.0
theta[815,6]	0.22	0.013	0.94	-1.3	0.23	1.8	5524.0	1.1	1.0
theta[816,6]	0.28	0.013	0.9	-1.2	0.27	1.8	4975.0	0.97	1.0
theta[817,6]	-0.32	0.012	0.76	-1.6	-0.32	0.95	3747.0	0.73	1.0
theta[818,6]	-0.54	0.013	0.86	-2.0	-0.52	0.81	4433.0	0.87	1.0
theta[819,6]	0.6	0.011	0.84	-0.76	0.57	2.0	5522.0	1.1	1.0
theta[820,6]	-0.35	0.012	0.88	-1.8	-0.34	1.1	5081.0	0.99	1.0
theta[821,6]	-0.17	0.012	0.78	-1.4	-0.19	1.1	4339.0	0.85	1.0
theta[822,6]	-0.67	0.013	0.85	-2.1	-0.65	0.67	4519.0	0.88	1.0
theta[823,6]	-0.87	0.012	0.78	-2.2	-0.86	0.39	4057.0	0.79	1.0
theta[824,6]	-0.027	0.013	0.97	-1.6	-0.022	1.5	5160.0	1.0	1.0
theta[825,6]	-0.21	0.013	0.94	-1.8	-0.19	1.3	4893.0	0.96	1.0
theta[826,6]	-0.11	0.013	0.95	-1.7	-0.098	1.4	5243.0	1.0	1.0
theta[827,6]	0.35	0.012	0.76	-0.91	0.35	1.6	3717.0	0.73	1.0
theta[828,6]	-0.091	0.013	0.88	-1.6	-0.067	1.3	4829.0	0.94	1.0
theta[829,6]	-0.22	0.012	0.95	-1.8	-0.2	1.3	5862.0	1.1	1.0
theta[830,6]	-0.012	0.014	0.99	-1.7	-0.00018	1.6	5332.0	1.0	1.0
theta[831,6]	-0.4	0.013	0.88	-1.9	-0.38	1.0	4559.0	0.89	1.0
theta[832,6]	0.52	0.012	0.8	-0.76	0.51	1.8	4308.0	0.84	1.0
theta[833,6]	0.22	0.013	0.97	-1.4	0.21	1.8	5784.0	1.1	1.0
theta[834,6]	0.96	0.013	0.79	-0.35	0.98	2.2	3620.0	0.71	1.0
theta[835,6]	-0.38	0.013	0.87	-1.9	-0.35	1.0	4823.0	0.94	1.0
theta[836,6]	0.71	0.013	0.78	-0.59	0.71	2.0	3661.0	0.72	1.0
theta[837,6]	0.87	0.011	0.79	-0.43	0.86	2.2	4788.0	0.94	1.0
theta[838,6]	-0.16	0.012	0.91	-1.7	-0.14	1.3	5764.0	1.1	1.0
theta[839,6]	0.48	0.012	0.77	-0.79	0.47	1.7	4434.0	0.87	1.0
theta[840,6]	-0.12	0.013	0.96	-1.7	-0.14	1.5	5400.0	1.1	1.0
theta[841,6]	-0.57	0.012	0.86	-2.0	-0.55	0.78	5158.0	1.0	1.0
theta[842,6]	0.34	0.013	0.93	-1.2	0.33	1.9	5389.0	1.1	1.0
theta[843,6]	-0.2	0.013	0.95	-1.8	-0.2	1.3	5478.0	1.1	1.0
theta[844,6]	0.68	0.012	0.79	-0.62	0.68	2.0	4338.0	0.85	1.0
theta[845,6]	-0.079	0.014	0.93	-1.6	-0.07	1.4	4159.0	0.81	1.0
theta[846,6]	-1.3	0.012	0.75	-2.5	-1.2	-0.074	3932.0	0.77	1.0
theta[847,6]	0.47	0.012	0.82	-0.82	0.44	1.9	4684.0	0.92	1.0
theta[848,6]	-0.18	0.013	0.94	-1.8	-0.16	1.3	4948.0	0.97	1.0
theta[849,6]	-0.44	0.013	0.84	-1.8	-0.43	0.9	4121.0	0.81	1.0
theta[850,6]	-0.36	0.013	0.88	-1.8	-0.34	1.1	4760.0	0.93	1.0
theta[851,6]	0.15	0.012	0.9	-1.3	0.14	1.6	5590.0	1.1	1.0
theta[852,6]	-0.4	0.013	0.88	-1.9	-0.39	0.99	4402.0	0.86	1.0
theta[853,6]	-0.12	0.013	0.79	-1.4	-0.13	1.2	3891.0	0.76	1.0
theta[854,6]	-0.17	0.013	0.98	-1.8	-0.17	1.4	5554.0	1.1	1.0
theta[855,6]	-0.034	0.013	0.99	-1.7	-0.026	1.6	5691.0	1.1	1.0
theta[856,6]	-0.77	0.012	0.82	-2.2	-0.75	0.56	4762.0	0.93	1.0
theta[857,6]	0.79	0.012	0.8	-0.52	0.77	2.1	4243.0	0.83	1.0
theta[858,6]	-0.44	0.012	0.85	-1.9	-0.42	0.9	4745.0	0.93	1.0
theta[859,6]	0.15	0.013	0.79	-1.1	0.14	1.5	3682.0	0.72	1.0
theta[860,6]	0.76	0.012	0.87	-0.63	0.77	2.2	5006.0	0.98	1.0
theta[861,6]	0.17	0.013	0.88	-1.2	0.14	1.6	4357.0	0.85	1.0
theta[862,6]	0.45	0.012	0.83	-0.9	0.44	1.9	4747.0	0.93	1.0
theta[863,6]	0.3	0.012	0.94	-1.2	0.27	1.9	5725.0	1.1	1.0
theta[864,6]	-0.21	0.013	0.93	-1.8	-0.22	1.3	5446.0	1.1	1.0
theta[865,6]	-0.58	0.012	0.8	-1.9	-0.56	0.69	4636.0	0.91	1.0
theta[866,6]	-0.6	0.012	0.78	-1.8	-0.61	0.69	4311.0	0.84	1.0
theta[867,6]	-0.12	0.013	0.94	-1.7	-0.094	1.4	5591.0	1.1	1.0
theta[868,6]	0.4	0.013	0.78	-0.88	0.4	1.7	3835.0	0.75	1.0
theta[869,6]	0.34	0.012	0.75	-0.87	0.35	1.6	4197.0	0.82	1.0
theta[870,6]	-0.85	0.011	0.78	-2.1	-0.85	0.44	4789.0	0.94	1.0
theta[871,6]	-0.45	0.012	0.85	-1.9	-0.43	0.9	5043.0	0.99	1.0
theta[872,6]	-0.13	0.014	0.99	-1.8	-0.14	1.6	5253.0	1.0	1.0
theta[873,6]	-0.16	0.013	0.94	-1.7	-0.17	1.4	4902.0	0.96	1.0
theta[874,6]	-0.2	0.013	0.95	-1.8	-0.19	1.3	5150.0	1.0	1.0
theta[875,6]	-0.91	0.011	0.79	-2.2	-0.91	0.35	4790.0	0.94	1.0
theta[876,6]	-0.1	0.013	0.95	-1.7	-0.081	1.4	5612.0	1.1	1.0
theta[877,6]	0.7	0.011	0.82	-0.59	0.68	2.1	5108.0	1.0	1.0
theta[878,6]	0.2	0.012	0.77	-1.0	0.2	1.4	4375.0	0.86	1.0
theta[879,6]	0.82	0.012	0.8	-0.45	0.78	2.2	4537.0	0.89	1.0
theta[880,6]	0.48	0.013	0.9	-0.96	0.47	2.0	5107.0	1.0	1.0
theta[881,6]	-0.13	0.013	0.96	-1.7	-0.11	1.4	5454.0	1.1	1.0
theta[882,6]	-0.36	0.013	0.88	-1.8	-0.32	1.0	4560.0	0.89	1.0
theta[883,6]	0.39	0.012	0.87	-1.0	0.36	1.8	5461.0	1.1	1.0
theta[884,6]	-0.36	0.012	0.88	-1.9	-0.33	1.1	5039.0	0.99	1.0
theta[885,6]	0.15	0.013	0.91	-1.3	0.12	1.7	4702.0	0.92	1.0
theta[886,6]	-0.3	0.013	0.93	-1.8	-0.27	1.2	5302.0	1.0	1.0
theta[887,6]	0.25	0.014	0.88	-1.1	0.24	1.7	4179.0	0.82	1.0
theta[888,6]	0.39	0.012	0.93	-1.1	0.38	1.9	5862.0	1.1	1.0
theta[889,6]	-0.31	0.012	0.9	-1.8	-0.28	1.1	5279.0	1.0	1.0
theta[890,6]	-0.12	0.013	0.96	-1.7	-0.12	1.5	5339.0	1.0	1.0
theta[891,6]	0.44	0.013	0.85	-0.91	0.43	1.9	4270.0	0.84	1.0
theta[892,6]	0.19	0.012	0.76	-1.1	0.17	1.4	4000.0	0.78	1.0
theta[893,6]	0.89	0.012	0.8	-0.39	0.89	2.2	4190.0	0.82	1.0
theta[894,6]	0.82	0.014	0.81	-0.51	0.83	2.1	3500.0	0.68	1.0
theta[895,6]	-0.22	0.012	0.92	-1.8	-0.18	1.2	5719.0	1.1	1.0
theta[896,6]	-0.28	0.012	0.9	-1.8	-0.27	1.2	5243.0	1.0	1.0
theta[897,6]	-0.026	0.013	0.97	-1.6	-0.009	1.5	5305.0	1.0	1.0
theta[898,6]	-0.36	0.014	0.9	-1.9	-0.32	1.1	4160.0	0.81	1.0
theta[899,6]	-0.016	0.013	1.0	-1.7	-0.024	1.6	6194.0	1.2	1.0
theta[900,6]	0.27	0.013	0.97	-1.3	0.28	1.9	5591.0	1.1	1.0
theta[901,6]	-0.4	0.014	0.92	-2.0	-0.38	1.1	4362.0	0.85	1.0
theta[902,6]	0.86	0.012	0.79	-0.4	0.84	2.2	4644.0	0.91	1.0
theta[903,6]	0.67	0.013	0.78	-0.61	0.67	1.9	3785.0	0.74	1.0
theta[904,6]	-0.18	0.013	0.91	-1.6	-0.17	1.3	5224.0	1.0	1.0
theta[905,6]	0.65	0.013	0.83	-0.67	0.62	2.1	4067.0	0.8	1.0
theta[906,6]	0.3	0.014	0.78	-1.0	0.32	1.6	3051.0	0.6	1.0
theta[907,6]	-0.33	0.012	0.83	-1.7	-0.31	0.99	4554.0	0.89	1.0
theta[908,6]	-1.3	0.011	0.77	-2.6	-1.3	-0.043	4572.0	0.89	1.0
theta[909,6]	-0.056	0.013	0.95	-1.6	-0.058	1.5	5605.0	1.1	1.0
theta[910,6]	-0.96	0.011	0.78	-2.3	-0.95	0.32	4661.0	0.91	1.0
theta[911,6]	0.36	0.012	0.77	-0.92	0.37	1.6	4270.0	0.84	1.0
theta[912,6]	1.0	0.013	0.82	-0.29	1.0	2.4	4242.0	0.83	1.0
theta[913,6]	-0.066	0.013	0.96	-1.7	-0.048	1.5	5620.0	1.1	1.0
theta[914,6]	0.27	0.013	0.88	-1.1	0.24	1.7	4514.0	0.88	1.0
theta[915,6]	-0.49	0.012	0.86	-1.9	-0.48	0.9	4726.0	0.92	1.0
theta[916,6]	-0.27	0.013	0.92	-1.8	-0.25	1.2	5214.0	1.0	1.0
theta[917,6]	0.92	0.013	0.81	-0.36	0.91	2.3	3657.0	0.72	1.0
theta[918,6]	1.1	0.013	0.8	-0.27	1.1	2.4	3775.0	0.74	1.0
theta[919,6]	-0.49	0.011	0.84	-1.9	-0.47	0.86	5815.0	1.1	1.0
theta[920,6]	-0.19	0.012	0.91	-1.7	-0.19	1.3	5318.0	1.0	1.0
theta[921,6]	0.43	0.012	0.87	-1.0	0.42	1.9	5154.0	1.0	1.0
theta[922,6]	0.59	0.013	0.83	-0.75	0.58	2.0	4223.0	0.83	1.0
theta[923,6]	-0.28	0.013	0.92	-1.8	-0.25	1.2	5242.0	1.0	1.0
theta[924,6]	-0.11	0.012	0.98	-1.7	-0.1	1.5	6293.0	1.2	1.0
theta[925,6]	-0.63	0.012	0.82	-2.0	-0.62	0.67	4562.0	0.89	1.0
theta[926,6]	0.58	0.013	0.88	-0.84	0.56	2.1	4592.0	0.9	1.0
theta[927,6]	-0.14	0.013	0.95	-1.8	-0.13	1.4	5164.0	1.0	1.0
theta[928,6]	-0.64	0.013	0.78	-1.9	-0.66	0.64	3610.0	0.71	1.0
theta[929,6]	0.35	0.012	0.78	-0.94	0.35	1.6	4363.0	0.85	1.0
theta[930,6]	0.93	0.012	0.82	-0.4	0.92	2.3	4587.0	0.9	1.0
theta[931,6]	1.1	0.014	0.83	-0.29	1.1	2.4	3612.0	0.71	1.0
theta[932,6]	-0.32	0.012	0.89	-1.8	-0.29	1.1	5201.0	1.0	1.0
theta[933,6]	-0.39	0.013	0.91	-1.9	-0.37	1.1	4887.0	0.96	1.0
theta[934,6]	0.24	0.012	0.85	-1.2	0.21	1.6	5045.0	0.99	1.0
theta[935,6]	-0.0068	0.013	0.97	-1.6	-0.02	1.6	5222.0	1.0	1.0
theta[936,6]	-1.1	0.014	0.8	-2.4	-1.0	0.24	3496.0	0.68	1.0
theta[937,6]	-0.47	0.013	0.86	-1.9	-0.46	0.92	4531.0	0.89	1.0
theta[938,6]	-0.58	0.012	0.85	-2.0	-0.57	0.78	4893.0	0.96	1.0
theta[939,6]	-0.89	0.012	0.81	-2.2	-0.89	0.47	4848.0	0.95	1.0
theta[940,6]	-0.15	0.012	0.95	-1.7	-0.14	1.4	5969.0	1.2	1.0
theta[941,6]	-0.75	0.012	0.77	-2.0	-0.73	0.47	4397.0	0.86	1.0
theta[942,6]	0.43	0.014	0.84	-0.98	0.44	1.8	3542.0	0.69	1.0
theta[943,6]	0.074	0.013	1.0	-1.6	0.077	1.7	5547.0	1.1	1.0
theta[944,6]	0.78	0.011	0.8	-0.5	0.77	2.1	5480.0	1.1	1.0
theta[945,6]	0.65	0.013	0.85	-0.73	0.64	2.1	4267.0	0.83	1.0
theta[946,6]	0.98	0.013	0.8	-0.34	0.96	2.3	3767.0	0.74	1.0
theta[947,6]	-0.29	0.012	0.76	-1.5	-0.32	0.98	4274.0	0.84	1.0
theta[948,6]	-0.4	0.012	0.88	-1.8	-0.38	1.0	5102.0	1.0	1.0
theta[949,6]	0.5	0.012	0.82	-0.81	0.47	1.9	5040.0	0.99	1.0
theta[950,6]	-0.62	0.013	0.8	-2.0	-0.61	0.68	3869.0	0.76	1.0
theta[951,6]	1.0	0.013	0.81	-0.28	1.0	2.4	4029.0	0.79	1.0
theta[952,6]	0.25	0.013	0.95	-1.3	0.23	1.9	5442.0	1.1	1.0
theta[953,6]	0.071	0.012	0.77	-1.2	0.053	1.4	4438.0	0.87	1.0
theta[954,6]	-0.29	0.012	0.89	-1.7	-0.28	1.2	5541.0	1.1	1.0
theta[955,6]	0.31	0.013	0.94	-1.2	0.29	1.9	5262.0	1.0	1.0
theta[956,6]	0.071	0.013	0.88	-1.3	0.042	1.5	4615.0	0.9	1.0
theta[957,6]	0.4	0.013	0.89	-1.0	0.38	1.9	4901.0	0.96	1.0
theta[958,6]	-0.19	0.013	0.97	-1.8	-0.17	1.4	5934.0	1.2	1.0
theta[959,6]	-0.62	0.012	0.8	-2.0	-0.61	0.66	4815.0	0.94	1.0
theta[960,6]	-0.33	0.013	0.89	-1.8	-0.32	1.1	5003.0	0.98	1.0
theta[961,6]	0.71	0.012	0.77	-0.59	0.72	2.0	4206.0	0.82	1.0
theta[962,6]	-0.37	0.013	0.9	-1.9	-0.37	1.1	4540.0	0.89	1.0
theta[963,6]	0.61	0.012	0.79	-0.65	0.6	1.9	4083.0	0.8	1.0
theta[964,6]	0.31	0.014	0.81	-1.0	0.31	1.6	3442.0	0.67	1.0
theta[965,6]	0.057	0.013	0.96	-1.5	0.059	1.6	5577.0	1.1	1.0
theta[966,6]	-0.13	0.014	0.94	-1.7	-0.11	1.4	4661.0	0.91	1.0
theta[967,6]	0.55	0.013	0.89	-0.86	0.53	2.0	4776.0	0.93	1.0
theta[968,6]	-0.55	0.013	0.83	-2.0	-0.52	0.76	4218.0	0.83	1.0
theta[969,6]	-0.63	0.013	0.85	-2.1	-0.6	0.71	4463.0	0.87	1.0
theta[970,6]	-0.28	0.013	0.88	-1.8	-0.27	1.1	4821.0	0.94	1.0
theta[971,6]	1.4	0.013	0.81	0.072	1.4	2.7	4082.0	0.8	1.0
theta[972,6]	0.45	0.013	0.92	-1.0	0.41	2.1	5100.0	1.0	1.0
theta[973,6]	0.67	0.013	0.85	-0.71	0.66	2.1	4533.0	0.89	1.0
theta[974,6]	-0.23	0.012	0.79	-1.5	-0.24	1.1	4042.0	0.79	1.0
theta[975,6]	-0.16	0.013	0.93	-1.7	-0.15	1.3	5407.0	1.1	1.0
theta[976,6]	0.17	0.012	0.9	-1.3	0.16	1.7	5219.0	1.0	1.0
theta[977,6]	-0.14	0.013	0.76	-1.4	-0.13	1.1	3467.0	0.68	1.0
theta[978,6]	0.12	0.011	0.77	-1.2	0.11	1.4	4570.0	0.89	1.0
theta[979,6]	1.1	0.012	0.8	-0.15	1.1	2.5	4157.0	0.81	1.0
theta[980,6]	0.65	0.012	0.78	-0.62	0.65	1.9	3919.0	0.77	1.0
theta[981,6]	-0.5	0.012	0.79	-1.7	-0.5	0.84	4511.0	0.88	1.0
theta[982,6]	-0.2	0.012	0.76	-1.4	-0.2	1.1	3907.0	0.76	1.0
theta[983,6]	-0.47	0.011	0.75	-1.7	-0.46	0.75	4752.0	0.93	1.0
theta[984,6]	0.24	0.013	0.77	-1.0	0.23	1.5	3661.0	0.72	1.0
theta[985,6]	0.3	0.012	0.87	-1.1	0.28	1.8	5465.0	1.1	1.0
theta[986,6]	-0.4	0.012	0.83	-1.8	-0.39	0.94	4857.0	0.95	1.0
theta[987,6]	0.48	0.013	0.82	-0.91	0.5	1.8	4186.0	0.82	1.0
theta[988,6]	-0.41	0.014	0.76	-1.6	-0.42	0.83	2849.0	0.56	1.0
theta[989,6]	-0.15	0.014	0.93	-1.7	-0.13	1.4	4606.0	0.9	1.0
theta[990,6]	-0.21	0.013	0.95	-1.8	-0.18	1.3	5179.0	1.0	1.0
theta[991,6]	-0.073	0.012	0.96	-1.7	-0.065	1.5	6452.0	1.3	1.0
theta[992,6]	0.21	0.012	0.78	-1.0	0.19	1.5	4170.0	0.82	1.0
theta[993,6]	0.3	0.013	0.9	-1.2	0.29	1.8	4916.0	0.96	1.0
theta[994,6]	0.61	0.011	0.76	-0.65	0.62	1.9	4496.0	0.88	1.0
theta[995,6]	0.7	0.012	0.84	-0.61	0.65	2.1	4763.0	0.93	1.0
theta[996,6]	-0.99	0.012	0.77	-2.3	-0.97	0.24	4173.0	0.82	1.0
theta[997,6]	-0.26	0.012	0.92	-1.8	-0.25	1.2	5495.0	1.1	1.0
theta[998,6]	-0.79	0.012	0.78	-2.1	-0.77	0.45	4340.0	0.85	1.0
theta[999,6]	-0.13	0.012	0.76	-1.4	-0.15	1.1	4287.0	0.84	1.0
theta[1000,6]	0.65	0.012	0.78	-0.64	0.66	2.0	4050.0	0.79	1.0
theta[1001,6]	0.42	0.012	0.86	-0.97	0.41	1.9	5143.0	1.0	1.0
theta[1002,6]	-0.36	0.013	0.78	-1.6	-0.37	0.96	3791.0	0.74	1.0
theta[1003,6]	0.71	0.012	0.8	-0.59	0.71	2.1	4411.0	0.86	1.0
theta[1004,6]	0.65	0.013	0.78	-0.66	0.65	1.9	3766.0	0.74	1.0
theta[1005,6]	0.21	0.013	0.89	-1.2	0.19	1.7	4574.0	0.89	1.0
theta[1006,6]	-1.2	0.012	0.77	-2.5	-1.2	0.095	4379.0	0.86	1.0
theta[1007,6]	-0.28	0.012	0.87	-1.8	-0.29	1.1	5649.0	1.1	1.0
theta[1008,6]	-0.13	0.013	0.93	-1.6	-0.11	1.4	5393.0	1.1	1.0
theta[1009,6]	0.11	0.012	0.78	-1.2	0.11	1.4	3995.0	0.78	1.0
theta[1010,6]	0.44	0.012	0.84	-0.88	0.42	1.9	4584.0	0.9	1.0
theta[1011,6]	0.43	0.012	0.86	-0.91	0.4	1.9	4940.0	0.97	1.0
theta[1012,6]	0.87	0.012	0.79	-0.39	0.85	2.2	4530.0	0.89	1.0
theta[1013,6]	-0.39	0.013	0.9	-1.9	-0.38	1.0	4680.0	0.92	1.0
theta[1014,6]	-0.17	0.013	0.76	-1.4	-0.18	1.1	3634.0	0.71	1.0
theta[1015,6]	-0.21	0.013	0.89	-1.8	-0.19	1.2	5005.0	0.98	1.0
theta[1016,6]	0.66	0.012	0.85	-0.68	0.64	2.1	4802.0	0.94	1.0
theta[1017,6]	1.1	0.013	0.81	-0.22	1.1	2.5	4090.0	0.8	1.0
theta[1018,6]	1.1	0.014	0.81	-0.28	1.0	2.4	3497.0	0.68	1.0
theta[1019,6]	0.15	0.013	0.91	-1.3	0.11	1.7	5246.0	1.0	1.0
theta[1020,6]	-0.38	0.014	0.86	-1.8	-0.36	0.97	3941.0	0.77	1.0
theta[1021,6]	-0.23	0.013	0.88	-1.7	-0.22	1.1	4865.0	0.95	1.0
theta[1022,6]	0.33	0.013	0.91	-1.1	0.32	1.8	5025.0	0.98	1.0
theta[1023,6]	-0.29	0.012	0.88	-1.8	-0.29	1.1	5374.0	1.1	1.0
theta[1024,6]	-0.45	0.012	0.87	-1.9	-0.43	0.94	4941.0	0.97	1.0
theta[1025,6]	-0.63	0.013	0.85	-2.1	-0.58	0.73	4497.0	0.88	1.0
theta[1026,6]	-0.7	0.012	0.81	-2.1	-0.69	0.61	4944.0	0.97	1.0
theta[1027,6]	0.28	0.012	0.8	-1.0	0.27	1.6	4583.0	0.9	1.0
theta[1028,6]	0.12	0.013	0.91	-1.3	0.095	1.7	5174.0	1.0	1.0
theta[1029,6]	0.057	0.013	0.8	-1.3	0.071	1.4	3850.0	0.75	1.0
theta[1030,6]	-0.54	0.014	0.83	-1.9	-0.53	0.81	3730.0	0.73	1.0
theta[1031,6]	0.63	0.012	0.76	-0.59	0.61	1.9	4021.0	0.79	1.0
theta[1032,6]	0.83	0.014	0.8	-0.5	0.82	2.2	3534.0	0.69	1.0
theta[1033,6]	-0.47	0.012	0.84	-1.9	-0.44	0.85	4537.0	0.89	1.0
theta[1034,6]	0.36	0.012	0.88	-1.0	0.35	1.8	4981.0	0.97	1.0
theta[1035,6]	-0.51	0.012	0.86	-1.9	-0.48	0.87	4727.0	0.92	1.0
theta[1036,6]	-0.0042	0.014	0.77	-1.2	-0.016	1.3	3252.0	0.64	1.0
theta[1037,6]	0.31	0.012	0.77	-0.97	0.3	1.6	3900.0	0.76	1.0
theta[1038,6]	0.8	0.013	0.82	-0.51	0.78	2.2	3852.0	0.75	1.0
theta[1039,6]	0.46	0.012	0.91	-1.0	0.45	2.0	5377.0	1.1	1.0
theta[1040,6]	-0.2	0.012	0.91	-1.7	-0.19	1.3	5697.0	1.1	1.0
theta[1041,6]	0.21	0.012	0.78	-1.0	0.21	1.5	3931.0	0.77	1.0
theta[1042,6]	-0.13	0.013	0.95	-1.7	-0.11	1.4	5484.0	1.1	1.0
theta[1043,6]	0.36	0.013	0.85	-1.0	0.35	1.8	4524.0	0.88	1.0
theta[1044,6]	-0.55	0.012	0.84	-2.0	-0.54	0.78	5273.0	1.0	1.0
theta[1045,6]	-0.25	0.012	0.91	-1.8	-0.23	1.2	5577.0	1.1	1.0
theta[1046,6]	0.12	0.013	0.9	-1.3	0.11	1.6	5151.0	1.0	1.0
theta[1047,6]	0.28	0.013	0.93	-1.2	0.28	1.8	4974.0	0.97	1.0
theta[1048,6]	0.06	0.013	1.0	-1.6	0.061	1.7	5790.0	1.1	1.0
theta[1049,6]	0.013	0.012	0.91	-1.5	-0.00036	1.6	5834.0	1.1	1.0
theta[1050,6]	-0.57	0.012	0.8	-1.9	-0.58	0.77	4270.0	0.84	1.0
theta[1051,6]	-1.3	0.012	0.75	-2.5	-1.3	-0.058	3862.0	0.76	1.0
theta[1,7]	-0.14	0.012	0.93	-1.7	-0.14	1.4	5608.0	1.1	1.0
theta[2,7]	-0.41	0.012	0.87	-1.9	-0.4	1.0	5468.0	1.1	1.0
theta[3,7]	-0.68	0.012	0.84	-2.1	-0.67	0.67	5214.0	1.0	1.0
theta[4,7]	1.2	0.012	0.81	-0.19	1.2	2.5	4827.0	0.94	1.0
theta[5,7]	0.99	0.011	0.76	-0.28	1.0	2.3	5184.0	1.0	1.0
theta[6,7]	0.35	0.012	0.88	-1.2	0.38	1.7	5325.0	1.0	1.0
theta[7,7]	-0.59	0.012	0.87	-2.0	-0.57	0.81	5201.0	1.0	1.0
theta[8,7]	0.18	0.011	0.85	-1.3	0.2	1.5	5990.0	1.2	1.0
theta[9,7]	-0.048	0.011	0.8	-1.4	-0.024	1.3	4968.0	0.97	1.0
theta[10,7]	-0.43	0.012	0.85	-1.8	-0.42	0.97	5339.0	1.0	1.0
theta[11,7]	-0.7	0.011	0.85	-2.2	-0.69	0.66	5524.0	1.1	1.0
theta[12,7]	-0.1	0.013	0.92	-1.6	-0.1	1.4	5191.0	1.0	1.0
theta[13,7]	0.75	0.011	0.8	-0.54	0.76	2.1	4882.0	0.95	1.0
theta[14,7]	-0.28	0.01	0.77	-1.5	-0.28	0.96	5830.0	1.1	1.0
theta[15,7]	-0.2	0.011	0.78	-1.5	-0.17	1.1	4796.0	0.94	1.0
theta[16,7]	-0.26	0.013	0.9	-1.8	-0.21	1.2	5031.0	0.98	1.0
theta[17,7]	0.44	0.011	0.82	-0.92	0.48	1.8	5324.0	1.0	1.0
theta[18,7]	-0.45	0.013	0.88	-1.9	-0.44	1.0	4734.0	0.93	1.0
theta[19,7]	-0.3	0.013	0.9	-1.8	-0.3	1.2	4894.0	0.96	1.0
theta[20,7]	0.41	0.012	0.86	-1.0	0.43	1.8	4969.0	0.97	1.0
theta[21,7]	-0.2	0.012	0.97	-1.8	-0.16	1.4	6246.0	1.2	1.0
theta[22,7]	-0.39	0.011	0.9	-1.9	-0.38	1.1	6183.0	1.2	1.0
theta[23,7]	-0.39	0.011	0.87	-1.9	-0.38	1.0	6350.0	1.2	1.0
theta[24,7]	0.58	0.011	0.85	-0.82	0.59	1.9	5476.0	1.1	1.0
theta[25,7]	-0.32	0.013	0.89	-1.8	-0.31	1.1	4847.0	0.95	1.0
theta[26,7]	-0.19	0.013	0.92	-1.7	-0.2	1.3	5446.0	1.1	1.0
theta[27,7]	-0.34	0.012	0.89	-1.8	-0.32	1.1	5123.0	1.0	1.0
theta[28,7]	0.017	0.012	0.83	-1.4	0.037	1.4	4683.0	0.92	1.0
theta[29,7]	-0.032	0.012	0.82	-1.4	-0.0076	1.3	4998.0	0.98	1.0
theta[30,7]	-0.22	0.012	0.9	-1.7	-0.19	1.2	5388.0	1.1	1.0
theta[31,7]	1.9	0.011	0.79	0.54	1.9	3.1	4828.0	0.94	1.0
theta[32,7]	0.44	0.011	0.86	-0.99	0.46	1.8	5665.0	1.1	1.0
theta[33,7]	0.37	0.012	0.84	-1.0	0.38	1.7	4964.0	0.97	1.0
theta[34,7]	-0.18	0.012	0.94	-1.7	-0.17	1.3	5938.0	1.2	1.0
theta[35,7]	-0.74	0.011	0.83	-2.1	-0.72	0.63	5436.0	1.1	1.0
theta[36,7]	-0.34	0.012	0.91	-1.8	-0.33	1.2	6178.0	1.2	1.0
theta[37,7]	-0.13	0.012	0.92	-1.7	-0.11	1.4	5437.0	1.1	1.0
theta[38,7]	-0.4	0.012	0.93	-2.0	-0.38	1.1	5627.0	1.1	1.0
theta[39,7]	-0.35	0.012	0.91	-1.9	-0.32	1.1	5875.0	1.1	1.0
theta[40,7]	-0.058	0.011	0.94	-1.6	-0.054	1.5	6674.0	1.3	1.0
theta[41,7]	-0.053	0.013	0.96	-1.7	-0.027	1.5	5625.0	1.1	1.0
theta[42,7]	-0.32	0.011	0.9	-1.8	-0.3	1.1	6376.0	1.2	1.0
theta[43,7]	-0.52	0.012	0.86	-2.0	-0.52	0.86	4999.0	0.98	1.0
theta[44,7]	-0.46	0.012	0.92	-2.0	-0.44	1.0	5485.0	1.1	1.0
theta[45,7]	-0.22	0.013	0.97	-1.8	-0.19	1.3	5262.0	1.0	1.0
theta[46,7]	-0.19	0.012	0.95	-1.7	-0.19	1.4	6078.0	1.2	1.0
theta[47,7]	-0.26	0.013	0.93	-1.8	-0.24	1.2	4907.0	0.96	1.0
theta[48,7]	-0.39	0.011	0.87	-1.9	-0.39	1.0	5910.0	1.2	1.0
