study,model,k1,k2,Q3,Q3_95,Q3_99,Q3_star,Q3_star_95,Q3_star_99
tuominen2022,3,24,13,-0.131265,0.278263,0.316233,-0.113301,0.259795,0.298135
tuominen2022,3,24,14,-0.012703,0.278263,0.316233,0.005261,0.259795,0.298135
tuominen2022,3,24,15,-0.068986,0.278263,0.316233,-0.051021,0.259795,0.298135
tuominen2022,3,24,16,-0.028146,0.278263,0.316233,-0.010182,0.259795,0.298135
tuominen2022,3,24,17,-0.088062,0.278263,0.316233,-0.070098,0.259795,0.298135
tuominen2022,3,24,18,-0.107583,0.278263,0.316233,-0.089618,0.259795,0.298135
tuominen2022,3,24,19,-0.10488,0.278263,0.316233,-0.086915,0.259795,0.298135
tuominen2022,3,24,20,0.075875,0.278263,0.316233,0.09384,0.259795,0.298135
tuominen2022,3,24,21,-0.055739,0.278263,0.316233,-0.037775,0.259795,0.298135
tuominen2022,3,24,22,-0.056369,0.278263,0.316233,-0.038405,0.259795,0.298135
tuominen2022,3,24,23,-0.027081,0.278263,0.316233,-0.009116,0.259795,0.298135
tuominen2022,3,25,0,-0.11884,0.278263,0.316233,-0.100875,0.259795,0.298135
tuominen2022,3,25,1,-0.093483,0.278263,0.316233,-0.075519,0.259795,0.298135
tuominen2022,3,25,2,-0.048654,0.278263,0.316233,-0.030689,0.259795,0.298135
tuominen2022,3,25,3,-0.068383,0.278263,0.316233,-0.050419,0.259795,0.298135
tuominen2022,3,25,4,0.013532,0.278263,0.316233,0.031497,0.259795,0.298135
tuominen2022,3,25,5,-0.14888,0.278263,0.316233,-0.130916,0.259795,0.298135
tuominen2022,3,25,6,-0.111845,0.278263,0.316233,-0.093881,0.259795,0.298135
tuominen2022,3,25,7,0.003631,0.278263,0.316233,0.021596,0.259795,0.298135
tuominen2022,3,25,8,0.009871,0.278263,0.316233,0.027836,0.259795,0.298135
tuominen2022,3,25,9,-0.073409,0.278263,0.316233,-0.055444,0.259795,0.298135
tuominen2022,3,25,10,-0.045879,0.278263,0.316233,-0.027915,0.259795,0.298135
tuominen2022,3,25,11,-0.020036,0.278263,0.316233,-0.002072,0.259795,0.298135
tuominen2022,3,25,12,0.027535,0.278263,0.316233,0.0455,0.259795,0.298135
tuominen2022,3,25,13,-0.045192,0.278263,0.316233,-0.027227,0.259795,0.298135
tuominen2022,3,25,14,-0.074384,0.278263,0.316233,-0.05642,0.259795,0.298135
tuominen2022,3,25,15,-0.11733,0.278263,0.316233,-0.099365,0.259795,0.298135
tuominen2022,3,25,16,-0.084341,0.278263,0.316233,-0.066377,0.259795,0.298135
tuominen2022,3,25,17,-0.037144,0.278263,0.316233,-0.019179,0.259795,0.298135
tuominen2022,3,25,18,-0.027916,0.278263,0.316233,-0.009951,0.259795,0.298135
tuominen2022,3,25,19,0.045409,0.278263,0.316233,0.063373,0.259795,0.298135
tuominen2022,3,25,20,-0.041115,0.278263,0.316233,-0.02315,0.259795,0.298135
tuominen2022,3,25,21,-0.032115,0.278263,0.316233,-0.01415,0.259795,0.298135
tuominen2022,3,25,22,-0.001722,0.278263,0.316233,0.016243,0.259795,0.298135
tuominen2022,3,25,23,0.003439,0.278263,0.316233,0.021403,0.259795,0.298135
tuominen2022,3,25,24,0.061718,0.278263,0.316233,0.079683,0.259795,0.298135
tuominen2022,3,26,0,-0.009292,0.278263,0.316233,0.008672,0.259795,0.298135
tuominen2022,3,26,1,0.07938,0.278263,0.316233,0.097344,0.259795,0.298135
tuominen2022,3,26,2,-0.110479,0.278263,0.316233,-0.092514,0.259795,0.298135
tuominen2022,3,26,3,-0.117492,0.278263,0.316233,-0.099528,0.259795,0.298135
tuominen2022,3,26,4,0.007065,0.278263,0.316233,0.025029,0.259795,0.298135
tuominen2022,3,26,5,-0.10852,0.278263,0.316233,-0.090555,0.259795,0.298135
tuominen2022,3,26,6,-0.050963,0.278263,0.316233,-0.032999,0.259795,0.298135
tuominen2022,3,26,7,-0.051046,0.278263,0.316233,-0.033081,0.259795,0.298135
tuominen2022,3,26,8,0.013664,0.278263,0.316233,0.031629,0.259795,0.298135
